CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2022
24260,"Grand Island, NE (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",316905
24260,"Grand Island, NE (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",6225
24260,"Grand Island, NE (Metropolitan Statistical Area)",10,"    Utilities",(D)
24260,"Grand Island, NE (Metropolitan Statistical Area)",11,"    Construction",247536
24260,"Grand Island, NE (Metropolitan Statistical Area)",12,"    Manufacturing",1311474
24260,"Grand Island, NE (Metropolitan Statistical Area)",34,"    Wholesale trade",274627
24260,"Grand Island, NE (Metropolitan Statistical Area)",35,"    Retail trade",378940
24260,"Grand Island, NE (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
24260,"Grand Island, NE (Metropolitan Statistical Area)",45,"    Information",(D)
24260,"Grand Island, NE (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",797429
24260,"Grand Island, NE (Metropolitan Statistical Area)",59,"    Professional and business services",(D)
24260,"Grand Island, NE (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",(D)
24260,"Grand Island, NE (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",156321
24260,"Grand Island, NE (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",112608
24260,"Grand Island, NE (Metropolitan Statistical Area)",83,Government and government enterprises,594368
24300,"Grand Junction, CO (Metropolitan Statistical Area)",1,All industry total,8217566
24300,"Grand Junction, CO (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",9128
24300,"Grand Junction, CO (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",443969
24300,"Grand Junction, CO (Metropolitan Statistical Area)",10,"    Utilities",33274
24300,"Grand Junction, CO (Metropolitan Statistical Area)",11,"    Construction",656588
24300,"Grand Junction, CO (Metropolitan Statistical Area)",12,"    Manufacturing",336097
24300,"Grand Junction, CO (Metropolitan Statistical Area)",34,"    Wholesale trade",345761
24300,"Grand Junction, CO (Metropolitan Statistical Area)",35,"    Retail trade",849202
24300,"Grand Junction, CO (Metropolitan Statistical Area)",36,"    Transportation and warehousing",311606
24300,"Grand Junction, CO (Metropolitan Statistical Area)",45,"    Information",131866
24300,"Grand Junction, CO (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",1855357
24300,"Grand Junction, CO (Metropolitan Statistical Area)",59,"    Professional and business services",539778
24300,"Grand Junction, CO (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",991348
24300,"Grand Junction, CO (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",408846
24300,"Grand Junction, CO (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",235194
24300,"Grand Junction, CO (Metropolitan Statistical Area)",83,Government and government enterprises,1069551
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",1,All industry total,77296494
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",1082170
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",10,"    Utilities",(D)
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",11,"    Construction",3357642
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",12,"    Manufacturing",16576264
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",34,"    Wholesale trade",6215931
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",35,"    Retail trade",4946915
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",36,"    Transportation and warehousing",2204194
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",45,"    Information",1214085
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",14672136
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",59,"    Professional and business services",8278836
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",7858234
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",2384336
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",1871157
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",83,Government and government enterprises,5281223
24420,"Grants Pass, OR (Metropolitan Statistical Area)",1,All industry total,3657801
24420,"Grants Pass, OR (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",35654
24420,"Grants Pass, OR (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",7178
24420,"Grants Pass, OR (Metropolitan Statistical Area)",10,"    Utilities",12950
24420,"Grants Pass, OR (Metropolitan Statistical Area)",11,"    Construction",149097
24420,"Grants Pass, OR (Metropolitan Statistical Area)",12,"    Manufacturing",374997
24420,"Grants Pass, OR (Metropolitan Statistical Area)",34,"    Wholesale trade",118272
24420,"Grants Pass, OR (Metropolitan Statistical Area)",35,"    Retail trade",423909
24420,"Grants Pass, OR (Metropolitan Statistical Area)",36,"    Transportation and warehousing",55678
24420,"Grants Pass, OR (Metropolitan Statistical Area)",45,"    Information",73449
24420,"Grants Pass, OR (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",899927
24420,"Grants Pass, OR (Metropolitan Statistical Area)",59,"    Professional and business services",231861
24420,"Grants Pass, OR (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",531897
24420,"Grants Pass, OR (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",283541
24420,"Grants Pass, OR (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",100153
24420,"Grants Pass, OR (Metropolitan Statistical Area)",83,Government and government enterprises,359239
24500,"Great Falls, MT (Metropolitan Statistical Area)",1,All industry total,4781280
24500,"Great Falls, MT (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",104987
24500,"Great Falls, MT (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",4627
24500,"Great Falls, MT (Metropolitan Statistical Area)",10,"    Utilities",72009
24500,"Great Falls, MT (Metropolitan Statistical Area)",11,"    Construction",355297
24500,"Great Falls, MT (Metropolitan Statistical Area)",12,"    Manufacturing",336323
24500,"Great Falls, MT (Metropolitan Statistical Area)",34,"    Wholesale trade",249727
24500,"Great Falls, MT (Metropolitan Statistical Area)",35,"    Retail trade",380229
24500,"Great Falls, MT (Metropolitan Statistical Area)",36,"    Transportation and warehousing",177927
24500,"Great Falls, MT (Metropolitan Statistical Area)",45,"    Information",99372
24500,"Great Falls, MT (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",740806
24500,"Great Falls, MT (Metropolitan Statistical Area)",59,"    Professional and business services",363373
24500,"Great Falls, MT (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",656483
24500,"Great Falls, MT (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",210893
24500,"Great Falls, MT (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",99982
24500,"Great Falls, MT (Metropolitan Statistical Area)",83,Government and government enterprises,929244
24540,"Greeley, CO (Metropolitan Statistical Area) *",1,All industry total,27344358
24540,"Greeley, CO (Metropolitan Statistical Area) *",3,"    Agriculture, forestry, fishing and hunting",706063
24540,"Greeley, CO (Metropolitan Statistical Area) *",6,"    Mining, quarrying, and oil and gas extraction",10709398
24540,"Greeley, CO (Metropolitan Statistical Area) *",10,"    Utilities",744963
24540,"Greeley, CO (Metropolitan Statistical Area) *",11,"    Construction",1855912
24540,"Greeley, CO (Metropolitan Statistical Area) *",12,"    Manufacturing",1859768
24540,"Greeley, CO (Metropolitan Statistical Area) *",34,"    Wholesale trade",1011725
24540,"Greeley, CO (Metropolitan Statistical Area) *",35,"    Retail trade",1330917
24540,"Greeley, CO (Metropolitan Statistical Area) *",36,"    Transportation and warehousing",862648
24540,"Greeley, CO (Metropolitan Statistical Area) *",45,"    Information",181682
24540,"Greeley, CO (Metropolitan Statistical Area) *",50,"    Finance, insurance, real estate, rental, and leasing",3134193
24540,"Greeley, CO (Metropolitan Statistical Area) *",59,"    Professional and business services",1551369
24540,"Greeley, CO (Metropolitan Statistical Area) *",68,"    Educational services, health care, and social assistance",934741
24540,"Greeley, CO (Metropolitan Statistical Area) *",75,"    Arts, entertainment, recreation, accommodation, and food services",493402
24540,"Greeley, CO (Metropolitan Statistical Area) *",82,"    Other services (except government and government enterprises)",481922
24540,"Greeley, CO (Metropolitan Statistical Area) *",83,Government and government enterprises,1485656
24580,"Green Bay, WI (Metropolitan Statistical Area)",1,All industry total,24564859
24580,"Green Bay, WI (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",593130
24580,"Green Bay, WI (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",30238
24580,"Green Bay, WI (Metropolitan Statistical Area)",10,"    Utilities",153589
24580,"Green Bay, WI (Metropolitan Statistical Area)",11,"    Construction",1001002
24580,"Green Bay, WI (Metropolitan Statistical Area)",12,"    Manufacturing",4026682
24580,"Green Bay, WI (Metropolitan Statistical Area)",34,"    Wholesale trade",1823095
24580,"Green Bay, WI (Metropolitan Statistical Area)",35,"    Retail trade",1488018
24580,"Green Bay, WI (Metropolitan Statistical Area)",36,"    Transportation and warehousing",1183908
24580,"Green Bay, WI (Metropolitan Statistical Area)",45,"    Information",(D)
24580,"Green Bay, WI (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
24580,"Green Bay, WI (Metropolitan Statistical Area)",59,"    Professional and business services",2288460
24580,"Green Bay, WI (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",(D)
24580,"Green Bay, WI (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1193278
24580,"Green Bay, WI (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",(D)
24580,"Green Bay, WI (Metropolitan Statistical Area)",83,Government and government enterprises,2125150
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",1,All industry total,49028583
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",195460
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",44773
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",10,"    Utilities",511996
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",11,"    Construction",2332105
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",12,"    Manufacturing",8898120
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",34,"    Wholesale trade",4314695
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",35,"    Retail trade",3657485
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",36,"    Transportation and warehousing",2216895
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",45,"    Information",997471
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",9057379
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",59,"    Professional and business services",5454962
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",4503813
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1558195
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",1177442
